date,open,high,low,close,volume
2021-07-30,3470,3750,3470,3500,19050
2021-08-31,3500,3745,3450,3705,85096
2021-09-30,3705,4300,3505,4300,21859
2021-10-29,4300,4905,4010,4905,18177
2021-11-30,4650,5880,4500,5845,28780
2021-12-31,5800,6180,5300,6180,34487
2022-01-31,6060,6180,5800,5985,9753
2022-02-28,5985,5990,5365,5745,30298
2022-03-31,5800,6450,5605,6450,12390
2022-04-29,6450,6825,5600,6620,31997
2022-05-31,6500,6500,5705,6300,15496
2022-06-30,6300,6350,5800,6250,41026
2022-07-29,6250,6375,5550,5990,17303
2022-08-31,6000,6000,4650,5190,71937
2022-09-28,5100,6000,4900,5935,77312
2022-10-28,5750,6755,5500,6395,13937
2022-11-30,6385,6385,5000,5100,13742
2022-12-30,5100,6850,4950,6850,13492
2023-01-31,7000,7000,5970,6415,3785
2023-02-28,6415,6700,6000,6495,11887
2023-03-31,6490,6705,6120,6650,33334
2023-04-28,6700,6700,6500,6600,5828
2023-05-30,6600,6600,6000,6445,1986
2023-06-30,6400,6400,5600,6330,19352
2023-07-31,6330,7100,6025,6650,40503
2023-08-31,6170,6650,5815,6095,18309
2023-09-29,6095,6300,5830,6200,13923
2023-10-30,5900,6300,5800,6100,3419
2023-11-30,6100,6300,5650,6200,5794
2023-12-29,6145,6150,5500,5945,15376
2024-01-30,5940,6090,5600,6000,1112
2024-02-29,6085,6200,5680,6150,10728
2024-03-28,6100,7000,5650,6800,24279
2024-04-30,6800,7000,6195,6900,13660
2024-05-31,6870,7200,6340,7195,9504
2024-06-28,6700,7500,6700,7495,66375
2024-07-31,7485,7485,6500,6780,69439
2024-08-30,6780,7000,6500,7000,17140
2024-09-30,7000,7300,6605,7100,65734
2024-10-31,7100,7445,6850,7000,257628
2024-11-27,7450,7525,7000,7300,25189
2024-12-31,7300,7300,7150,7300,33443
2025-01-31,7300,7800,7225,7500,47579
2025-02-28,7500,8600,7500,8500,21356
2025-03-28,8400,10200,8400,9950,23676
2025-04-30,9960,9995,9050,9695,15615
2025-05-30,9500,18500,9400,17505,108433
2025-06-30,17655,18500,17000,17950,81417
2025-07-31,17900,20000,17800,19690,105979
2025-08-29,19600,21800,18900,18900,46183
2025-09-30,18910,19400,18505,19000,37699
2025-10-31,19000,20265,19000,19300,57613
2025-11-28,19300,19990,19200,19495,71021
2025-12-31,19450,19805,19350,19780,43166
2026-01-30,19780,22000,19400,21990,46099
2026-02-27,20345,21500,17410,21475,97476
2026-03-31,21450,22000,21300,21500,42681
2026-04-30,21500,21795,19420,19705,42423
2026-05-29,20000,21500,20000,21000,59235
2026-06-30,21000,25000,21000,25000,112762
2026-07-31,24850,24850,22000,23200,74185
2026-08-31,23205,25500,21200,22500,82251
2026-09-24,22490,22490,20265,21500,59380
